0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21.241333,16.877836,14.657514,14.651605,14.275025,14.108292,13.885975,13.841199,13.793837,13.747429,13.681743,13.633878,13.587034,13.587034,13.349016,13.265152,13.254208,13.19653,13.173429,13.087501,13.049144,13.006612,12.935619,12.867108,12.817642,12.813705,12.7604,12.723268,12.665943,12.641467,12.640066,12.62333,12.526324,12.519463,12.505692,12.453424,12.379264,12.278167,12.278167,12.259048,12.214912,12.1948,12.05805,12.05805,12.006345,12.003529,11.980174,11.95725,11.932179,11.928875,11.915608,11.912217,11.900339,11.833413,11.831495,11.814926,11.810894,11.807246,11.791695,11.740693,11.677871,11.666631,11.66462,11.659217,11.648466,11.639648,11.579734,11.565076,11.565076,11.542412,11.4783325,11.459478,11.441546,11.421997,11.323223,11.317414,11.317414,11.316501,11.302311,11.280711,11.246273,11.24292,11.239833,11.23509,11.197303,11.188037,11.147221,11.133847,11.133847,11.133273,11.124248,11.111812,11.076338,11.073374,11.056797,11.03058,11.024765,11.012114,10.999096,10.974124,"['5406', '35768', '33547', '31133', '35804', '9623', '16223', '55933', '29118', '55544', '9173', '44721', '725', '4665', '32672', '29392', '21452', '13751', '40871', '43713', '28305', '25677', '14937', '51166', '44920', '37109', '54863', '54521', '17470', '50877', '5551', '2100', '46801', '19542', '16774', '9446', '24706', '697', '4660', '42691', '10866', '18409', '787', '4697', '11762', '42694', '7986', '40877', '8862', '552', '38798', '3409', '47786', '24704', '54528', '29335', '48584', '7051', '51109', '29761', '28719', '40855', '801', '55503', '53945', '30803', '50889', '2211', '4960', '1076', '38494', '3576', '23572', '12898', '42181', '3998', '5247', '56040', '49409', '20368', '29526', '44977', '9256', '42795', '14043', '37734', '22462', '2119', '4928', '18702', '14058', '9020', '45986', '7823', '54826', '52898', '54522', '42693', '55105', '40876']"
24.244,22.030516,14.003545,13.469274,13.38926,13.1435795,12.77674,12.754238,12.669042,12.416768,12.263779,12.113737,12.079594,12.032929,11.732371,11.672789,11.648594,11.551009,11.37919,11.364506,11.3327465,11.249521,11.133174,11.111183,10.936519,10.924276,10.842466,10.831749,10.804041,10.771368,10.676296,10.675448,10.639311,10.583356,10.578805,10.519696,10.405865,10.405113,10.402883,10.358811,10.3190155,10.252484,10.22333,10.217733,10.203171,10.135593,10.111335,10.065108,10.06306,10.061787,10.061787,10.056584,10.052474,10.028215,9.982291,9.935761,9.91717,9.897881,9.876477,9.862736,9.854927,9.835086,9.830282,9.808664,9.803718,9.796286,9.774852,9.767835,9.745658,9.739986,9.730793,9.720857,9.692583,9.657298,9.655904,9.653416,9.63123,9.6253805,9.590444,9.583449,9.58082,9.58024,9.559229,9.542304,9.505492,9.501185,9.487636,9.487636,9.469294,9.454585,9.446885,9.446885,9.427318,9.420688,9.401083,9.395148,9.379769,9.362812,9.332224,9.311583,"['46642', '36469', '17580', '42117', '42064', '52214', '8138', '19749', '19325', '45594', '22665', '35959', '8473', '46451', '20975', '17861', '45721', '53749', '35890', '22391', '46249', '18495', '22873', '18985', '17719', '28825', '29352', '42293', '44376', '12032', '9489', '50104', '24176', '26402', '7400', '54416', '15329', '12513', '51733', '22103', '1619', '36675', '18804', '55803', '41517', '7569', '25303', '12264', '34643', '590', '4641', '52875', '54595', '3618', '7475', '44884', '12033', '33978', '39833', '7972', '19437', '12929', '5010', '33054', '32502', '2237', '20660', '35650', '1896', '9893', '27432', '46784', '53401', '50814', '33055', '54653', '8618', '56702', '44308', '31080', '37258', '41504', '2446', '51534', '52033', '21731', '323', '4585', '1570', '46376', '2095', '4924', '2497', '45433', '46759', '13514', '33100', '4316', '32536', '27977']"
26.92272,24.405535,23.675596,22.487482,21.678654,21.66547,21.022316,18.905294,18.819874,18.750593,18.615913,18.514109,18.43913,18.309198,18.19731,18.18802,18.167328,18.143002,17.944136,17.824703,17.813574,17.659271,17.448578,17.4206,17.38152,17.353695,17.344585,17.262882,17.21793,17.123802,17.048887,17.039665,16.966534,16.91621,16.820295,16.793365,16.77409,16.724184,16.723286,16.700151,16.69391,16.436693,16.42768,16.395103,16.361115,16.342098,16.29924,16.26171,16.1816,16.029238,16.001772,15.997547,15.992379,15.969396,15.9223,15.836585,15.834559,15.799406,15.754141,15.603695,15.528817,15.519913,15.512068,15.45788,15.452969,15.364737,15.349711,15.326689,15.325498,15.254791,15.151216,15.12374,15.102777,15.095244,15.07806,15.024083,14.939343,14.892542,14.834342,14.816691,14.809965,14.786043,14.706017,14.697772,14.696234,14.682787,14.677682,14.634592,14.570377,14.568066,14.538213,14.51173,14.456566,14.456056,14.445073,14.40882,14.389021,14.382117,14.3734865,14.360647,"['26740', '15487', '89', '55466', '28435', '10087', '29869', '8277', '1259', '5348', '11627', '26741', '35560', '4436', '52427', '5346', '8217', '6374', '9371', '49301', '4281', '33696', '55995', '51103', '45858', '5343', '8818', '17575', '5937', '22031', '11216', '4388', '13193', '38549', '48352', '53645', '13394', '24834', '27899', '19545', '9370', '31289', '41126', '6176', '34168', '21738', '21736', '38225', '54041', '43448', '12112', '24596', '34620', '33318', '47087', '21103', '44060', '42316', '18294', '31870', '28777', '37263', '11626', '28660', '48712', '57', '44595', '3057', '33693', '7224', '35848', '23635', '20703', '51158', '23691', '7027', '17957', '33695', '7765', '38881', '12311', '8819', '43880', '24379', '9416', '8780', '8346', '46317', '52468', '27210', '55', '38187', '7839', '52623', '52673', '23950', '42464', '34315', '5936', '29451']"
15.158175,15.158175,14.810005,13.895849,12.424043,12.358486,12.206271,11.784044,11.430205,11.2341585,10.822928,10.640718,10.640718,10.379354,10.187814,10.085494,10.001567,9.809481,9.721387,9.630288,9.515685,9.490831,9.46566,9.451545,9.424138,9.417508,9.377133,9.33727,9.279968,9.22091,9.160931,9.103126,9.100838,9.100838,9.085943,9.049426,9.01448,8.955502,8.926289,8.923041,8.911395,8.821815,8.793594,8.793594,8.756081,8.717239,8.707806,8.697882,8.692587,8.692587,8.681568,8.639928,8.597263,8.562549,8.533754,8.526976,8.526976,8.516437,8.486242,8.460603,8.431618,8.387787,8.387787,8.376003,8.335182,8.305614,8.305614,8.261792,8.261028,8.261028,8.251344,8.245576,8.236046,8.23279,8.191086,8.182469,8.178302,8.151681,8.132747,8.093591,8.058122,8.057831,8.056774,8.031816,8.030065,8.017646,7.9442825,7.9382195,7.934481,7.9324875,7.9235306,7.9202642,7.8996696,7.894492,7.8848433,7.8778934,7.853575,7.8505464,7.846854,7.798421,"['3065', '5102', '2160', '44153', '7345', '7280', '3015', '55376', '29568', '46795', '32992', '2196', '4954', '54535', '631', '41682', '12398', '10094', '27767', '26252', '45974', '55419', '21765', '12941', '55755', '56062', '2121', '7390', '7220', '25202', '13423', '1469', '2174', '4950', '26793', '33976', '1468', '13447', '9397', '13444', '21991', '45255', '1467', '4831', '290', '24346', '35205', '2118', '2731', '5045', '22956', '2651', '14945', '1900', '9398', '1901', '4896', '24003', '1357', '44340', '17569', '2133', '4936', '45813', '287', '298', '4581', '12344', '1518', '4837', '44374', '55030', '26888', '40145', '23432', '363', '7483', '1519', '2171', '43638', '51816', '7417', '4069', '45254', '1270', '41973', '31118', '11558', '56310', '47653', '44177', '48363', '40154', '30931', '9011', '1466', '13437', '45886', '18089', '16515']"
43.361847,43.361847,26.577374,23.57165,22.978064,22.832819,22.815804,22.692797,21.853031,21.27003,21.086637,21.034176,20.893383,20.838747,19.67295,19.653185,19.446163,19.303978,19.181355,19.02966,18.85988,18.750008,18.716831,18.699102,18.689144,18.533957,18.514727,18.362068,18.308924,18.30517,18.250128,18.114807,18.061474,17.934637,17.915545,17.798046,17.79162,17.773424,17.720135,17.719275,17.713196,17.70363,17.698032,17.609089,17.575157,17.572653,17.453169,17.399975,17.320879,17.301777,17.27958,17.207077,17.192574,17.167131,17.146921,17.118397,17.115637,17.035378,16.99343,16.971817,16.920345,16.780416,16.744368,16.700401,16.69896,16.69446,16.691671,16.68872,16.68057,16.654016,16.65051,16.646502,16.606972,16.60266,16.601528,16.574417,16.570068,16.564205,16.561024,16.532887,16.506676,16.501219,16.466028,16.456636,16.450588,16.446028,16.424652,16.372494,16.366863,16.366175,16.359201,16.304085,16.27378,16.27049,16.270388,16.221252,16.19619,16.14581,16.100191,16.050037,"['2805', '5059', '22833', '22424', '9667', '16041', '49417', '9196', '34390', '9298', '56249', '50295', '9106', '9596', '29647', '3011', '46733', '2804', '45612', '8690', '20016', '36025', '48894', '45850', '7151', '9102', '2220', '27243', '46594', '56697', '47375', '36956', '25535', '35346', '21697', '38534', '50148', '3301', '19390', '48426', '13328', '32800', '34327', '21686', '11061', '51123', '44789', '48029', '7911', '24716', '26028', '15631', '45438', '2794', '8516', '41078', '55430', '42114', '50576', '43006', '34507', '36000', '9062', '16015', '47857', '880', '2546', '27439', '54240', '24728', '46597', '31968', '11538', '16822', '3926', '56623', '22743', '16763', '25880', '6786', '34753', '2469', '45176', '580', '16611', '10278', '28579', '33103', '25294', '10677', '30804', '31434', '51290', '48285', '6728', '24455', '48347', '35746', '54831', '20394']"
17.087845,15.26858,14.254387,13.983456,13.35198,13.15579,12.996956,12.772286,12.691492,12.602483,12.602483,12.460896,12.035485,11.884884,11.547348,11.525874,11.517177,11.506458,11.487924,11.468524,11.460502,11.361949,11.31251,11.274935,11.225183,11.218122,11.206521,11.18717,11.128953,11.030409,10.976135,10.850269,10.806381,10.7923155,10.779966,10.728686,10.720862,10.703095,10.68052,10.6727295,10.669093,10.654267,10.620277,10.616411,10.579869,10.562538,10.534484,10.516245,10.505988,10.505058,10.458099,10.453079,10.446775,10.411315,10.405245,10.403296,10.388332,10.377885,10.357612,10.348662,10.347412,10.313703,10.293375,10.284786,10.261156,10.257917,10.257025,10.256624,10.248345,10.248034,10.241713,10.232665,10.231044,10.194463,10.156531,10.147328,10.143966,10.128368,10.12457,10.106315,10.080638,10.073118,10.062074,10.049325,10.038454,10.034948,10.025411,9.999449,9.97406,9.968084,9.968084,9.967105,9.937318,9.891473,9.889773,9.879394,9.86939,9.856753,9.834278,9.827529,"['54061', '31271', '39884', '52841', '25564', '13374', '21961', '42057', '54377', '1556', '4849', '29030', '30430', '23173', '54379', '32654', '13987', '24919', '45390', '9559', '6520', '23174', '38373', '54877', '24991', '17292', '23985', '43170', '53931', '45166', '22927', '34312', '41149', '43228', '18873', '51726', '25568', '32091', '17975', '32468', '31201', '2420', '55740', '38454', '35276', '15317', '48021', '14126', '47484', '38577', '6521', '34204', '38196', '15320', '47126', '10115', '8795', '39874', '14131', '46031', '17770', '36621', '48471', '3159', '55553', '36487', '22708', '29023', '29388', '51182', '22307', '28670', '45709', '10245', '48742', '12452', '51805', '35684', '12762', '8860', '28832', '43015', '12337', '22707', '52471', '15321', '40810', '43186', '30028', '1211', '4790', '47349', '35036', '5394', '49977', '32980', '30738', '38313', '16073', '48257']"
18.288782,18.197546,16.851099,16.509491,16.222342,16.078909,16.050283,15.083459,15.04392,14.847858,14.841886,14.745322,14.731526,14.661146,14.622761,14.504263,14.33904,14.229321,14.176285,14.142784,14.136114,14.100932,13.89742,13.723645,13.533959,13.527898,13.450429,13.431709,13.352283,13.306158,13.10063,13.076221,13.060884,13.008475,12.966252,12.910958,12.862914,12.703264,12.69506,12.681599,12.6763735,12.643697,12.639394,12.634913,12.602179,12.552224,12.518183,12.492853,12.475791,12.464931,12.455979,12.3777,12.371426,12.35852,12.347244,12.312941,12.297302,12.272001,12.2104645,12.184548,12.163119,12.148638,12.132546,12.119085,12.100006,12.092951,12.074687,12.030144,12.021333,12.008654,12.00193,11.992307,11.943913,11.924675,11.880641,11.878346,11.871389,11.866505,11.816912,11.769918,11.743632,11.723549,11.673815,11.656668,11.626472,11.6157055,11.613598,11.5906515,11.588796,11.587038,11.581697,11.580481,11.5797615,11.575029,11.5664425,11.5608,11.55877,11.551372,11.536166,11.519396,"['23669', '9901', '22890', '24581', '9904', '23806', '24580', '18925', '33490', '33483', '43949', '11507', '8161', '22499', '15824', '41286', '9899', '33375', '51805', '12397', '3605', '23174', '44934', '50315', '39884', '23326', '11306', '23677', '14290', '50661', '24856', '51118', '22887', '30081', '33369', '39333', '33481', '47176', '28553', '35385', '43109', '11069', '21303', '54428', '9177', '29250', '15648', '23173', '26335', '55981', '20880', '25985', '36372', '20237', '39543', '31659', '21474', '31403', '30343', '33366', '6217', '43188', '36307', '34343', '51363', '15740', '33603', '12068', '21794', '39372', '44912', '23158', '12199', '11597', '39763', '46812', '45601', '15834', '44061', '48024', '25510', '9289', '43988', '56484', '44731', '55456', '15757', '46425', '36317', '50036', '12200', '1367', '23673', '21961', '28665', '55053', '43374', '28430', '22888', '55551']"
15.695701,15.636596,15.636596,14.433902,12.439289,12.156849,12.033181,11.978263,11.34209,11.225286,11.127875,11.122949,11.055068,11.055068,10.960115,10.934584,10.934584,10.885235,10.683879,10.541318,10.339424,10.330123,10.328717,10.263418,10.250511,10.241697,10.2297125,10.165376,10.141411,9.978208,9.977805,9.939571,9.898145,9.847298,9.797248,9.754969,9.717577,9.646644,9.540748,9.479517,9.444617,9.4171095,9.343942,9.334185,9.282909,9.23757,9.199712,9.186177,9.181095,9.175832,9.161848,9.158455,9.135056,9.109886,9.093692,9.08159,9.076703,9.053912,9.047708,9.039114,9.009688,8.854352,8.811839,8.786033,8.744007,8.739221,8.717338,8.710179,8.695395,8.691192,8.647612,8.638986,8.634988,8.628712,8.591507,8.57773,8.570646,8.566334,8.559951,8.548219,8.531495,8.490952,8.486957,8.475602,8.471045,8.464199,8.458734,8.438913,8.43558,8.43558,8.433825,8.424959,8.390775,8.369352,8.368559,8.347766,8.338147,8.328779,8.3203,8.3124275,"['56331', '257', '4576', '9808', '255', '38714', '56333', '55139', '245', '56147', '251', '27714', '1398', '4818', '49058', '3304', '5149', '41257', '248', '173', '36308', '47499', '243', '7257', '23696', '9998', '253', '56613', '37033', '37197', '47501', '41469', '22039', '1242', '41183', '25017', '246', '41819', '13945', '48932', '7913', '13494', '39841', '40342', '46941', '34189', '7277', '31038', '56614', '252', '993', '36758', '41950', '33952', '254', '39607', '49891', '48293', '33836', '13834', '47497', '56690', '6065', '43148', '7858', '16530', '53219', '55993', '31350', '33578', '48295', '55222', '37014', '35366', '32761', '267', '15080', '22615', '40598', '34158', '7014', '5790', '45096', '25314', '55934', '20673', '41367', '25313', '258', '4577', '40985', '256', '39447', '50764', '26778', '29341', '48250', '48820', '26776', '31864']"
30.22606,30.22606,23.888742,23.245949,22.245253,21.511766,21.263334,21.192324,21.021017,20.868906,20.734251,20.720612,20.009424,19.981596,19.62894,19.58576,19.346539,19.195797,18.872358,18.712498,18.712498,18.644445,18.635094,18.592323,18.389744,18.362213,18.261877,18.235313,18.186388,18.00302,17.932823,17.86958,17.749174,17.662296,17.660482,17.613813,17.604374,17.52675,17.492496,17.473051,17.438782,17.429012,17.376015,17.320986,17.31767,17.290928,17.170303,17.145546,17.142563,17.11042,17.05506,16.962086,16.960077,16.955204,16.924,16.92321,16.810005,16.807919,16.720478,16.665781,16.54642,16.440615,16.425457,16.404058,16.401701,16.386967,16.363834,16.346699,16.287197,16.263678,16.256737,16.248905,16.236444,16.229898,16.215332,16.20225,16.176966,16.09292,16.092642,16.076332,16.000854,15.99537,15.966164,15.927512,15.800731,15.781555,15.74083,15.710155,15.646885,15.623867,15.581472,15.5345955,15.515409,15.444081,15.353418,15.3008995,15.29098,15.263765,15.2410345,15.236605,"['4393', '5288', '52140', '30655', '3541', '20902', '18566', '10423', '2988', '51830', '9017', '46810', '55465', '11966', '1249', '50854', '47532', '9721', '44612', '4194', '5263', '1712', '33694', '21288', '1250', '31339', '31465', '52656', '8642', '12638', '48861', '9660', '52978', '17265', '56', '46203', '5861', '31286', '52141', '36892', '12489', '31466', '9268', '14386', '9174', '18406', '34905', '11359', '51477', '48862', '53961', '29631', '25730', '50855', '17386', '7094', '52545', '15', '53812', '14435', '33718', '27361', '11523', '859', '24375', '52889', '47458', '4272', '34121', '19217', '1129', '12198', '1454', '2227', '23204', '5306', '30654', '1820', '45649', '4014', '43800', '56448', '31001', '25064', '47853', '6234', '874', '13428', '52051', '34423', '34879', '50175', '9927', '47143', '41044', '14580', '14102', '48716', '48715', '2021']"
12.792728,10.261017,10.211434,10.064988,9.9388485,8.836522,8.559394,8.468471,8.359442,8.293556,8.1402855,8.011888,7.996694,7.9689445,7.940547,7.88122,7.819961,7.799478,7.7439923,7.7404404,7.7313137,7.702135,7.639066,7.5484476,7.503546,7.4724264,7.4364552,7.4123993,7.379414,7.3649073,7.357821,7.30215,7.28804,7.255241,7.2374997,7.232213,7.232213,7.207653,7.1559067,7.150544,7.131507,7.103093,7.0967813,7.079396,7.0367675,7.0247784,7.0177174,7.009848,6.985677,6.9600224,6.958301,6.950187,6.948493,6.94238,6.9392896,6.9029346,6.8908954,6.8863626,6.882369,6.8759894,6.857454,6.8513155,6.792662,6.775316,6.759247,6.754556,6.71796,6.698041,6.6902995,6.688534,6.679263,6.6716924,6.645802,6.624116,6.6179805,6.6164236,6.614512,6.6025934,6.5888577,6.578832,6.571061,6.5470824,6.546165,6.5228987,6.5113325,6.498298,6.477094,6.473157,6.470588,6.46695,6.457473,6.4383698,6.4375954,6.382774,6.3769317,6.3609004,6.3567452,6.3347955,6.327156,6.316305,"['10815', '42986', '26328', '10062', '10816', '10376', '20056', '11305', '46546', '11142', '24348', '14457', '2557', '45374', '12849', '11304', '48492', '4199', '13718', '19464', '13646', '36478', '46213', '20596', '30263', '12598', '7667', '20055', '43379', '31774', '12685', '37359', '19149', '41598', '6988', '1174', '4783', '22674', '24217', '20057', '31715', '29552', '4355', '10699', '33066', '38569', '8518', '53630', '54544', '16079', '30045', '17891', '13026', '49131', '44329', '24255', '20054', '16570', '8772', '31966', '40133', '8399', '32870', '26389', '42889', '22480', '8402', '23972', '39118', '25114', '10300', '22046', '20053', '19159', '45404', '45589', '9285', '27236', '29660', '19544', '27109', '4153', '33509', '9225', '8945', '19295', '3895', '16506', '36436', '51185', '22211', '9666', '25413', '55454', '15738', '56291', '2380', '6987', '50118', '38853']"
28.01407,21.853941,19.110304,17.079718,16.033813,15.802671,14.6757555,14.387868,14.357103,13.702902,13.665909,13.566599,13.297343,13.101525,13.093554,12.87679,12.709649,12.666962,12.625031,12.616821,12.502377,12.22533,12.166733,12.115116,11.991653,11.956728,11.930514,11.927973,11.86258,11.850735,11.827157,11.690142,11.684843,11.678787,11.664709,11.659339,11.62258,11.587925,11.541523,11.519795,11.457559,11.32541,11.323318,11.319906,11.2665825,11.23019,11.219561,11.117291,11.006298,10.996207,10.941043,10.913483,10.8842745,10.870695,10.864001,10.836553,10.805764,10.778993,10.73868,10.716586,10.665198,10.6342745,10.62732,10.498014,10.493775,10.490966,10.482643,10.451432,10.450474,10.4395895,10.439234,10.438317,10.396687,10.393646,10.316021,10.29111,10.268973,10.251829,10.251037,10.2321615,10.22564,10.217429,10.20704,10.203213,10.188371,10.179738,10.175345,10.122366,10.104491,10.102651,10.101943,10.09514,10.09514,10.08432,10.067851,10.054194,10.051544,10.034715,10.029813,10.026348,"['55754', '51823', '9033', '18209', '47939', '47850', '34815', '47937', '44133', '47894', '360', '19075', '2315', '8657', '55753', '10079', '14004', '36492', '15938', '13604', '55756', '55812', '14111', '51033', '39145', '23108', '14729', '23119', '3604', '55755', '53635', '39510', '8654', '15940', '25591', '20784', '12485', '1435', '30717', '27780', '6358', '11194', '43469', '55407', '1409', '150', '31929', '47938', '9531', '51997', '17327', '8683', '51606', '54972', '1855', '146', '16196', '153', '37447', '30058', '39295', '2794', '6044', '54005', '53294', '15534', '43633', '46943', '32529', '26176', '30554', '41715', '25249', '11791', '13241', '31267', '34736', '20833', '46646', '49890', '39448', '26098', '15380', '13122', '16622', '56060', '1704', '37770', '13113', '10634', '12194', '1648', '4872', '21770', '27450', '53221', '9', '36621', '18991', '28356']"
27.561342,25.057552,21.887661,18.486914,18.370283,18.045366,17.649878,17.435997,16.691654,16.632643,16.602465,16.381191,16.358908,15.796923,15.583396,15.5567045,15.500058,15.4949465,15.479149,15.402325,15.355963,15.296507,15.228717,15.159924,14.926164,14.874855,14.84943,14.833743,14.695726,14.533259,14.532369,14.444239,14.392941,14.306102,14.304369,14.302391,14.302074,14.275588,14.181971,14.171587,14.080355,14.024387,13.986016,13.929254,13.886366,13.877039,13.83592,13.831491,13.7521305,13.735176,13.728694,13.713885,13.649756,13.54058,13.426757,13.263872,13.227377,13.169819,13.16898,13.162772,13.127766,13.107427,13.100993,13.100523,13.084822,13.051784,13.049487,12.849452,12.832275,12.734611,12.687374,12.632272,12.579887,12.561164,12.534918,12.5203,12.46338,12.423272,12.346305,12.308549,12.3032675,12.301384,12.267457,12.2555895,12.228995,12.19112,12.187231,12.18491,12.177819,12.176558,12.152779,12.138944,12.1189785,12.07918,12.045969,12.013083,12.008069,11.999967,11.985063,11.94106,"['31564', '39483', '14278', '40560', '38239', '35138', '40660', '48000', '913', '37070', '44328', '33009', '35553', '49039', '32185', '50052', '53091', '32989', '35350', '48939', '42965', '39889', '13760', '13939', '35555', '15861', '44045', '29883', '42600', '35220', '19082', '44703', '34422', '31556', '27692', '28629', '41187', '16754', '49964', '13763', '33298', '14645', '41578', '17361', '43526', '37074', '15173', '32723', '39040', '33075', '37317', '32934', '50834', '54839', '41175', '52095', '13749', '44387', '34116', '19891', '55287', '33237', '48959', '38062', '40531', '46441', '35295', '40714', '6251', '49849', '32307', '8547', '33897', '25841', '51000', '47398', '41717', '56127', '31566', '30346', '10553', '37704', '33008', '37541', '34159', '14810', '34356', '6134', '49636', '15672', '40530', '49598', '41936', '6632', '32746', '47322', '7217', '33288', '48344', '11369']"
12.257001,11.683603,11.317234,11.304955,10.978096,10.973105,10.842429,10.816593,10.706541,10.639633,10.397604,10.336428,10.312489,10.205295,10.152456,10.034421,9.830649,9.729258,9.635648,9.522072,9.462024,9.392651,9.392489,9.342568,9.307659,9.202331,9.193943,9.1923,9.189665,9.189665,9.187793,9.181477,9.15523,9.107482,9.071008,9.061034,9.00381,9.002464,8.9920025,8.95269,8.941042,8.9338665,8.9234915,8.917629,8.909829,8.903437,8.901412,8.889139,8.881589,8.859436,8.848421,8.825939,8.821422,8.817341,8.810166,8.802129,8.769691,8.727331,8.692745,8.661842,8.660643,8.646611,8.642105,8.615157,8.609891,8.5812845,8.563119,8.558068,8.551184,8.548075,8.532547,8.530441,8.502084,8.496424,8.478951,8.477701,8.454727,8.448925,8.44841,8.447773,8.438618,8.399697,8.390051,8.35221,8.347097,8.34288,8.342294,8.340471,8.323449,8.313649,8.310089,8.287053,8.283954,8.281926,8.277054,8.267047,8.2473955,8.246534,8.246116,8.221106,"['11288', '38454', '53931', '17292', '28670', '11289', '54377', '42057', '6520', '31479', '30394', '23173', '23174', '11287', '50279', '28832', '54379', '30738', '15320', '10115', '39874', '36487', '41149', '54877', '45166', '278', '10774', '17975', '1211', '4790', '32468', '7677', '5869', '38196', '50280', '30361', '32654', '30376', '49977', '30088', '39884', '12243', '13076', '55553', '56400', '43228', '26728', '1210', '47484', '47126', '43015', '2420', '55740', '15735', '22927', '30381', '34055', '30368', '55980', '14126', '56401', '17770', '34312', '30366', '30028', '51726', '31201', '10245', '30362', '30140', '11408', '30310', '17252', '35160', '35276', '43186', '48742', '30363', '12762', '15468', '36798', '30288', '8860', '32495', '19525', '48021', '14131', '45127', '5394', '8063', '30369', '13989', '12452', '32980', '30367', '7614', '49875', '26080', '18382', '27400']"
15.057691,15.057691,14.451023,14.366973,14.089115,13.895208,13.2987175,13.163778,12.633152,12.574444,12.502506,12.461388,12.315325,12.231189,11.974415,11.95613,11.8951845,11.888281,11.8009,11.793702,11.675398,11.583292,11.575755,11.348206,11.227541,11.2114935,11.1873255,11.102908,11.085713,11.02002,10.921727,10.842385,10.759837,10.745748,10.621609,10.5484085,10.523655,10.509355,10.497538,10.4740505,10.381727,10.3592615,10.339117,10.244381,10.244381,10.243676,10.147305,10.079961,10.030168,9.986993,9.959193,9.943403,9.93337,9.919023,9.894696,9.856439,9.856439,9.836918,9.825267,9.813062,9.813062,9.739469,9.736981,9.728177,9.708305,9.662412,9.646199,9.642313,9.634835,9.634334,9.626248,9.619457,9.608359,9.603964,9.580791,9.576347,9.534339,9.530896,9.507389,9.491525,9.470176,9.456322,9.443937,9.378484,9.373227,9.371215,9.360345,9.359964,9.355077,9.343067,9.336483,9.301692,9.287426,9.287115,9.275674,9.261263,9.243992,9.211617,9.182855,9.179989,"['1523', '4838', '25725', '25089', '1522', '1525', '20879', '27930', '16366', '14174', '29393', '55128', '27876', '40182', '49709', '15124', '10128', '26630', '36202', '47442', '31611', '3098', '18388', '36540', '34653', '19167', '44283', '55677', '11916', '35284', '53869', '55027', '9602', '34624', '31459', '23794', '7303', '2999', '33661', '56156', '17955', '7592', '41658', '3010', '5094', '51341', '33093', '8144', '54956', '46709', '53399', '5445', '43520', '20616', '21939', '3942', '5239', '42014', '46705', '1051', '4763', '32779', '41018', '22424', '21169', '49701', '32115', '461', '2897', '4626', '25216', '9945', '3885', '1439', '38196', '27544', '20998', '50114', '27148', '39947', '19780', '30621', '3974', '47330', '12610', '9404', '44790', '52584', '18382', '18169', '31894', '22386', '11938', '24916', '21038', '44785', '51548', '46704', '47332', '23330']"
29.038517,25.440712,25.172363,24.570534,24.245968,23.703457,23.631817,23.144861,23.083895,22.42471,21.886038,21.436539,21.235493,21.094625,20.846214,20.730505,20.71016,20.662167,20.340496,20.328041,20.143597,20.061827,19.87278,19.825834,19.808716,19.69051,19.58832,19.538086,19.53401,19.511377,19.479988,19.47928,19.354933,19.241901,19.23445,19.225239,19.215641,19.215641,19.147585,19.099857,19.057434,18.95422,18.886866,18.858522,18.765638,18.754921,18.678686,18.64834,18.62068,18.61171,18.574583,18.57309,18.47131,18.398458,18.396988,18.346603,18.282402,18.255365,18.144636,18.076202,18.012379,17.948793,17.93049,17.875538,17.875538,17.86949,17.80961,17.802414,17.761168,17.742952,17.72821,17.727201,17.702631,17.675316,17.622744,17.612831,17.58689,17.58564,17.564762,17.52828,17.510582,17.488993,17.43146,17.43146,17.383879,17.375134,17.373339,17.316359,17.31421,17.307257,17.286692,17.282284,17.22141,17.196562,17.190054,17.18451,17.171732,17.137049,17.060686,16.97658,"['43049', '51649', '51641', '51645', '16638', '24182', '34881', '14043', '17697', '26781', '21440', '53987', '16449', '50658', '55764', '21439', '1157', '9879', '42358', '9134', '43560', '33456', '10185', '51642', '22917', '46504', '55554', '54437', '9880', '29401', '36481', '55536', '14772', '28904', '44954', '16597', '2402', '5001', '47775', '20774', '36553', '51864', '21694', '55984', '1025', '6211', '43563', '54590', '14884', '8373', '1617', '43561', '47432', '42748', '1222', '1378', '52448', '29195', '48972', '22106', '44782', '4361', '14155', '788', '4698', '49893', '52241', '29628', '29229', '34339', '14616', '15017', '50120', '40471', '14644', '27555', '26539', '16615', '8221', '17819', '55668', '18050', '364', '4596', '9354', '56561', '44256', '12811', '26993', '34655', '43713', '9446', '9445', '31229', '46395', '55713', '55767', '22209', '35443', '51935']"
